game_id,player_id,player_name,expected_points,actual_points
21400008,203118,Mike Scott,12.01297774,20
21400008,203145,Kent Bazemore,1.645264792,2
21400009,1713,Vince Carter,5.672893943,2
21400009,2216,Zach Randolph,15.96338295,24
21400009,2590,Mo Williams,8.893777404,14
21400009,2754,Tony Allen,8.205004643,8
21400009,2757,Beno Udrih,3.215076039,2
21400009,201144,Mike Conley,14.54480619,15
21400009,201147,Corey Brewer,7.043486061,4
21400009,201152,Thaddeus Young,18.71955931,22
21400009,201188,Marc Gasol,17.84233911,24
21400009,201584,Courtney Lee,11.86939506,12
21400009,201593,Nikola Pekovic,7.942719933,4
21400009,201937,Ricky Rubio,9.34957138,10
21400009,201978,Chase Budinger,2.657522684,0
21400009,202347,Quincy Pondexter,2.512938674,3
21400009,202720,Jon Leuer,3.563244103,0
21400009,203461,Anthony Bennett,6.270261941,8
21400009,203476,Gorgui Dieng,3.876125204,6
21400009,203498,Shabazz Muhammad,9.635414777,11
21400009,203952,Andrew Wiggins,5.347762751,5
21400010,2200,Pau Gasol,11.40855576,14
21400010,2223,Samuel Dalembert,4.074948052,4
21400010,2399,Mike Dunleavy,6.689820464,0
21400010,2405,Amar'e Stoudemire,9.133084427,10
21400010,2546,Carmelo Anthony,12.67769458,11
21400010,2550,Kirk Hinrich,11.26642209,11
21400010,2747,JR Smith,6.192893991,4
21400010,201149,Joakim Noah,3.859340983,2
21400010,201160,Jason Smith,8.32585476,8
21400010,201166,Aaron Brooks,5.149965371,9
21400010,201565,Derrick Rose,6.89784297,6
21400010,201959,Taj Gibson,11.92055941,20
21400010,202332,Cole Aldrich,2.432397248,2
21400010,202697,Iman Shumpert,7.868224411,5
21400010,202703,Nikola Mirotic,2.026333114,3
21400010,202734,E'Twaun Moore,1.102272727,0
21400010,203112,Quincy Acy,5.592253452,6
21400010,203143,Pablo Prigioni,4.330577979,2
21400010,203499,Shane Larkin,5.567293066,4
21400010,203501,Tim Hardaway Jr.,9.143783807,5
21400010,203503,Tony Snell,3.855974275,2
21400010,203921,Cleanthony Early,0.965517241,2
21400010,203926,Doug McDermott,9.89981053,12
21400010,203946,Cameron Bairstow,0.857142857,0
21400010,204037,Travis Wear,2.499373434,2
21400011,2406,Caron Butler,5.419729451,0
21400011,2746,Josh Smith,17.31011889,18
21400011,101126,Nate Robinson,2.130769231,2
21400011,200751,Randy Foye,4.168193797,5
21400011,201163,Wilson Chandler,6.58059213,3
21400011,201167,Arron Afflalo,15.95294893,14
21400011,201202,Joel Anthony,1.846153846,2
21400011,201568,Danilo Gallinari,8.085255225,3
21400011,201571,D.J. Augustin,10.0600202,12
21400011,201580,JaVale McGee,1.861702128,2
21400011,201589,Darrell Arthur,6.288839851,2
21400011,201943,Brandon Jennings,2.864642472,4
21400011,201951,Ty Lawson,7.069018809,2
21400011,201973,Jonas Jerebko,5.436051016,7
21400011,202087,Alonzo Gee,2.055178268,3
21400011,202389,Timofey Mozgov,11.68071431,10
21400011,202702,Kenneth Faried,10.64059279,16
21400011,202713,Kyle Singler,5.7885433,8
21400011,203083,Andre Drummond,10.16543786,10
21400011,203484,Kentavious Caldwell-Pope,18.28197699,7
21400011,203915,Spencer Dinwiddie,0.652173913,0
21400011,203994,Jusuf Nurkic,3.855419563,4
21400012,1891,Jason Terry,5.132929657,8
21400012,2730,Dwight Howard,19.11983009,20
21400012,2772,Trevor Ariza,11.03624431,18
21400012,201935,James Harden,17.90731622,13
21400012,201976,Patrick Beverley,6.474300117,7
21400012,202324,Derrick Favors,10.56462339,14
21400012,202330,Gordon Hayward,12.00291558,6
21400012,202344,Trevor Booker,9.011846344,12
21400012,202683,Enes Kanter,12.84606912,10
21400012,202692,Alec Burks,9.042036287,13
21400012,202700,Donatas Motiejunas,2.080141378,2
21400012,203093,Terrence Jones,6.053365949,9
21400012,203123,Kostas Papanikolaou,5.146274303,12
21400012,203477,Isaiah Canaan,2.563105246,3
21400012,203497,Rudy Gobert,1.465517241,2
21400012,203504,Trey Burke,13.84401068,12
21400012,203918,Rodney Hood,7.338041268,5
21400012,203957,Dante Exum,2.15056926,5
21400012,204028,Tarik Black,5.654593634,2
21400012,204060,Joe Ingles,1.5,0
21400013,977,Kobe Bryant,20.08098627,24
21400013,2430,Carlos Boozer,6.056162142,4
21400013,101123,Gerald Green,7.538946277,4
21400013,101179,Ronnie Price,5.793150119,5
21400013,101183,Shavlik Randolph,3.477272727,2
21400013,201229,Anthony Tolliver,2.671957672,6
21400013,201609,Goran Dragic,12.42245223,12
21400013,201941,Jordan Hill,6.412349557,4
21400013,201961,Wayne Ellington,8.070740976,13
21400013,202325,Wesley Johnson,5.612685833,4
21400013,202334,Ed Davis,11.48415353,12
21400013,202339,Eric Bledsoe,7.250720156,13
21400013,202391,Jeremy Lin,4.493720156,4
21400013,202693,Markieff Morris,9.861757735,11
21400013,202694,Marcus Morris,15.15014966,21
21400013,202738,Isaiah Thomas,11.83300573,23
21400013,203101,Miles Plumlee,7.062524059,10
21400013,203135,Robert Sacre,3.503066319,4
21400013,203458,Alex Len,3.540350361,2
21400013,203462,Archie Goodwin,1.476385476,0
21400013,203898,Tyler Ennis,1.452605148,2
21400013,203903,Jordan Clarkson,5.705202759,4
21400014,2501,Reggie Evans,1.663157895,0
21400014,2571,Leandro Barbosa,4.312233286,4
21400014,2738,Andre Iguodala,6.553422877,2
21400014,101106,Andrew Bogut,3.381818182,4
21400014,200752,Rudy Gay,13.7936372,10
21400014,200797,Ryan Hollins,1.542168675,2
21400014,201171,Carl Landry,5.710226569,6
21400014,201196,Ramon Sessions,2.818724228,2
21400014,201574,Jason Thompson,2.682623471,2
21400014,201578,Marreese Speights,13.40520656,16
21400014,201939,Stephen Curry,20.92292997,16
21400014,201954,Darren Collison,12.77269901,9
21400014,201956,Omri Casspi,3.304666371,2
21400014,202326,DeMarcus Cousins,13.78514379,8
21400014,202682,Derrick Williams,4.59122807,2
21400014,202691,Klay Thompson,15.60461242,10
21400014,203084,Harrison Barnes,11.12186449,6
21400014,203105,Festus Ezeli,1.997804562,4
21400014,203110,Draymond Green,7.564865327,10
21400014,203463,Ben McLemore,4.832859366,0
21400014,203917,Nik Stauskas,9.158176624,8
21400015,2549,Chris Kaman,10.34379731,12
21400015,2555,Nick Collison,4.861637675,2
21400015,2570,Kendrick Perkins,2.560587759,4
21400015,2581,Steve Blake,4.496161695,0
21400015,2742,Sebastian Telfair,7.462394726,2
21400015,2748,Dorell Wright,1.304347826,0
21400015,200746,LaMarcus Aldridge,17.00350146,21
21400015,200777,Joel Freeland,1.235294118,0
21400015,201566,Russell Westbrook,24.29691359,23
21400015,201577,Robin Lopez,12.16425182,8
21400015,201586,Serge Ibaka,10.87981756,9
21400015,201587,Nicolas Batum,11.75242039,12
21400015,202083,Wesley Matthews,13.4109433,21
21400015,202498,Lance Thomas,8.819492873,14
21400015,203080,Thomas Robinson,1.328054299,2
21400015,203081,Damian Lillard,10.57365209,8
21400015,203103,Perry Jones III,7.490053673,2
21400015,203459,Allen Crabbe,1.232342007,3
21400015,203460,Andre Roberson,4.858901352,6
21400015,203468,CJ McCollum,3.438669989,2
21400015,203500,Steven Adams,3.906325626,6
21400016,1718,Paul Pierce,11.62298627,14
21400016,1889,Andre Miller,1,0
21400016,2400,Drew Gooden,5.064721819,4
21400016,2403,Nene Hilario,9.207824213,10
21400016,2557,Luke Ridnour,6.155379084,8
21400016,2732,Ben Gordon,12.38580683,16
21400016,2743,Kris Humphries,0.96,0
21400016,101112,Channing Frye,3.310400381,2
21400016,101162,Marcin Gortat,14.55259535,20
21400016,202066,Garrett Temple,7.902970638,10
21400016,202322,John Wall,20.73694527,22
21400016,202338,Kevin Seraphin,0.960227273,0
21400016,202696,Nikola Vucevic,21.50563168,22
21400016,202699,Tobias Harris,10.90817646,9
21400016,203094,Andrew Nicholson,0.764044944,0
21400016,203095,Evan Fournier,10.32185619,19
21400016,203318,Glen Rice,1.5,3
21400016,203490,Otto Porter Jr.,4.129290965,2
21400016,203901,Elfrid Payton,2.236784577,0
21400016,203932,Aaron Gordon,3.726368742,4
21400017,2406,Caron Butler,14.30610726,24
21400017,2590,Mo Williams,10.10421148,12
21400017,2746,Josh Smith,13.21887742,10
21400017,2755,Kevin Martin,6.908927577,7
21400017,201147,Corey Brewer,4.970115644,7
21400017,201152,Thaddeus Young,11.89867138,16
21400017,201202,Joel Anthony,1.727272727,2
21400017,201571,D.J. Augustin,16.78840934,13
21400017,201593,Nikola Pekovic,12.49480391,14
21400017,201937,Ricky Rubio,7.746214342,8
21400017,201943,Brandon Jennings,3.111724127,4
21400017,201973,Jonas Jerebko,3.850620733,4
21400017,202713,Kyle Singler,5.670611491,5
21400017,203083,Andre Drummond,14.34086401,10
21400017,203461,Anthony Bennett,2.291131939,4
21400017,203476,Gorgui Dieng,2.062036358,2
21400017,203484,Kentavious Caldwell-Pope,13.02153545,11
21400017,203952,Andrew Wiggins,7.84563696,8
21400018,1890,Shawn Marion,1.79109589,0
21400018,2223,Samuel Dalembert,0.52173913,0
21400018,2405,Amar'e Stoudemire,7.507337042,6
21400018,2544,LeBron James,16.73541949,11
21400018,2546,Carmelo Anthony,18.89684739,20
21400018,2747,JR Smith,9.667129158,11
21400018,2760,Anderson Varejao,5.073298262,8
21400018,201160,Jason Smith,5.89474749,10
21400018,201567,Kevin Love,12.85941955,15
21400018,202332,Cole Aldrich,1.618983292,2
21400018,202681,Kyrie Irving,17.09971268,17
21400018,202684,Tristan Thompson,6.31320081,6
21400018,202697,Iman Shumpert,6.63877015,8
21400018,203079,Dion Waiters,8.71385753,10
21400018,203112,Quincy Acy,8.56151258,8
21400018,203143,Pablo Prigioni,3.0021783,6
21400018,203499,Shane Larkin,6.080687642,9
21400018,203521,Matthew Dellavedova,3.37244898,6
21400018,204037,Travis Wear,0.894736842,0
21400019,1717,Dirk Nowitzki,14.20122317,20
21400019,2199,Tyson Chandler,6.597044765,10
21400019,2210,Richard Jefferson,1.298507463,0
21400019,2734,Devin Harris,8.995774088,9
21400019,2749,Jameer Nelson,4.146081566,5
21400019,101145,Monta Ellis,13.43459643,12
21400019,200779,Steve Novak,3.316666667,6
21400019,200826,J.J. Barea,3.597914117,4
21400019,201148,Brandan Wright,9.141641451,12
21400019,202324,Derrick Favors,13.62386921,14
21400019,202329,Al-Farouq Aminu,6.518155537,13
21400019,202330,Gordon Hayward,9.636613899,10
21400019,202344,Trevor Booker,6.329651217,9
21400019,202683,Enes Kanter,10.93176153,9
21400019,202692,Alec Burks,9.921762637,13
21400019,202718,Chandler Parsons,17.45110647,17
21400019,202962,Greg Smith,1.085714286,0
21400019,203109,Jae Crowder,4.211640494,0
21400019,203497,Rudy Gobert,3.796553981,4
21400019,203504,Trey Burke,14.55383798,14
21400019,203546,Ian Clark,1.09478673,3
21400019,203918,Rodney Hood,6.359325554,0
21400019,203957,Dante Exum,3.679700219,2
21400019,204060,Joe Ingles,1.601713062,2
21400020,2037,Jamal Crawford,14.20449898,12
21400020,2440,Matt Barnes,6.052937586,7
21400020,2555,Nick Collison,4.08310586,4
21400020,2570,Kendrick Perkins,1.361111111,0
21400020,2742,Sebastian Telfair,6.712910495,5
21400020,101108,Chris Paul,20.8230695,19
21400020,200755,JJ Redick,12.84112908,3
21400020,200770,Jordan Farmar,5.048492263,6
21400020,201150,Spencer Hawes,6.895154882,4
21400020,201566,Russell Westbrook,2.941952963,2
21400020,201586,Serge Ibaka,14.28025495,16
21400020,201599,DeAndre Jordan,8.535703057,8
21400020,201604,Chris Douglas-Roberts,0.666666667,0
21400020,201933,Blake Griffin,16.47209824,16
21400020,202498,Lance Thomas,2.929833844,2
21400020,203103,Perry Jones III,16.84770887,23
21400020,203460,Andre Roberson,3.974996328,6
21400020,203500,Steven Adams,7.972191667,4
21400021,1713,Vince Carter,2.92446587,3
21400021,2216,Zach Randolph,12.9090528,14
21400021,2419,Tayshaun Prince,4.836843534,5
21400021,2449,Luis Scola,2.933025626,2
21400021,2754,Tony Allen,5.037850555,2
21400021,2757,Beno Udrih,5.878941234,9
21400021,101133,Ian Mahinmi,5.112375379,4
21400021,101139,CJ Miles,11.73092067,11
21400021,201144,Mike Conley,19.714438,15
21400021,201155,Rodney Stuckey,9.105227549,10
21400021,201188,Marc Gasol,14.83037435,18
21400021,201579,Roy Hibbert,7.996735885,8
21400021,201584,Courtney Lee,4.956320333,9
21400021,201585,Kosta Koufos,4.421326432,2
21400021,202347,Quincy Pondexter,3.145680283,0
21400021,202388,Donald Sloan,10.88889041,11
21400021,202730,Lavoy Allen,2.705032921,6
21400021,203142,Chris Copeland,11.75174947,12
21400021,203524,Solomon Hill,2.300742992,3
21400021,204014,Damjan Rudez,4.584300369,9
21400022,1890,Shawn Marion,4.822196661,4
21400022,2034,Mike Miller,0.9,0
21400022,2200,Pau Gasol,18.57834077,12
21400022,2399,Mike Dunleavy,10.89818124,14
21400022,2544,LeBron James,32.27197905,29
21400022,2550,Kirk Hinrich,9.579743216,17
21400022,2760,Anderson Varejao,8.434060631,8
21400022,201149,Joakim Noah,5.094851531,6
21400022,201166,Aaron Brooks,7.447758478,10
21400022,201565,Derrick Rose,15.22889303,18
21400022,201567,Kevin Love,16.67925214,11
21400022,201959,Taj Gibson,9.416790923,10
21400022,202681,Kyrie Irving,16.3163682,13
21400022,202684,Tristan Thompson,13.08417248,14
21400022,203079,Dion Waiters,8.531871633,6
21400022,203503,Tony Snell,8.976573933,8
21400022,203521,Matthew Dellavedova,3.25227721,0
21400022,203926,Doug McDermott,3.414553248,0
21400023,101141,Ersan Ilyasova,1.32,0
21400023,201162,Jared Dudley,5.468641775,4
21400023,201564,O.J. Mayo,12.52214831,21
21400023,201573,Jerryd Bayless,8.158618659,6
21400023,201601,Luc Mbah a Moute,4.869605538,4
21400023,202336,Larry Sanders,12.36835958,8
21400023,202688,Brandon Knight,8.255640651,5
21400023,202952,Malcolm Thomas,6.183150183,6
21400023,203089,John Henson,8.207147839,6
21400023,203100,Tony Wroten,10.69875288,8
21400023,203114,Khris Middleton,17.33799615,12
21400023,203138,Hollis Thompson,19.10562774,14
21400023,203144,Alexey Shved,3.616651584,2
21400023,203156,Henry Sims,8.400378606,6
21400023,203187,Chris Johnson,10.46178796,3
21400023,203457,Nerlens Noel,11.19900487,14
21400023,203489,Nate Wolters,0,0
21400023,203507,Giannis Antetokounmpo,9.422421105,8
21400023,203561,Brandon Davies,0.625,0
21400023,203909,KJ McDaniels,7.221336491,12
21400023,203953,Jabari Parker,10.94532313,11
21400023,203960,JaKarr Sampson,0.642857143,0
21400024,1495,Tim Duncan,9.75570269,12
21400024,1938,Manu Ginobili,4.591637276,0
21400024,2225,Tony Parker,16.01009196,18
21400024,2564,Boris Diaw,13.35003336,13
21400024,101123,Gerald Green,7.068897744,7
21400024,201158,Marco Belinelli,4.84797422,8
21400024,201229,Anthony Tolliver,1.960321853,0
21400024,201609,Goran Dragic,10.36734591,8
21400024,201948,Austin Daye,7.77035276,6
21400024,201965,Jeff Ayres,1.188405797,2
21400024,201980,Danny Green,5.108566741,3
21400024,202339,Eric Bledsoe,14.28485956,7
21400024,202693,Markieff Morris,15.13564196,14
21400024,202694,Marcus Morris,8.196551488,4
21400024,202695,Kawhi Leonard,5.247139342,0
21400024,202709,Cory Joseph,4.831595075,6
21400024,202738,Isaiah Thomas,15.29973433,20
21400024,203101,Miles Plumlee,6.185060865,4
21400024,203382,Aron Baynes,3.098589939,4
21400024,203458,Alex Len,6.279870094,8
21400025,2501,Reggie Evans,5.023176866,4
21400025,2549,Chris Kaman,10.44250865,12
21400025,2581,Steve Blake,5.403494511,6
21400025,2748,Dorell Wright,1.551612903,2
21400025,200746,LaMarcus Aldridge,15.82298247,15
21400025,200752,Rudy Gay,19.78837898,29
21400025,200777,Joel Freeland,0.705882353,0
21400025,201171,Carl Landry,2.922701998,2
21400025,201196,Ramon Sessions,3.324578669,0
21400025,201574,Jason Thompson,4.017129533,2
21400025,201577,Robin Lopez,8.871625292,8
21400025,201587,Nicolas Batum,9.648335547,7
21400025,201954,Darren Collison,15.42375945,12
21400025,201956,Omri Casspi,3.602539755,6
21400025,202083,Wesley Matthews,14.23783604,15
21400025,202326,DeMarcus Cousins,12.75671974,12
21400025,203081,Damian Lillard,13.15857549,12
21400025,203463,Ben McLemore,6.255505452,5
21400025,203468,CJ McCollum,0.993103448,0
21400025,203917,Nik Stauskas,2.987516423,0
21400026,977,Kobe Bryant,12.45709961,13
21400026,2037,Jamal Crawford,10.29530997,13
21400026,2045,Hedo Turkoglu,1.181818182,3
21400026,2430,Carlos Boozer,8.463648875,6
21400026,2440,Matt Barnes,3.884747748,6
21400026,101108,Chris Paul,10.60155131,5
21400026,101179,Ronnie Price,2.98242304,6
21400026,200755,JJ Redick,10.81147671,7
21400026,200770,Jordan Farmar,1.258064516,0
21400026,201150,Spencer Hawes,5.515872176,8
21400026,201599,DeAndre Jordan,7.500021601,10
21400026,201604,Chris Douglas-Roberts,0.6,0
21400026,201933,Blake Griffin,24.18206574,28
21400026,201941,Jordan Hill,14.24814434,20
21400026,201961,Wayne Ellington,6.773758589,7
21400026,202325,Wesley Johnson,7.362461134,5
21400026,202334,Ed Davis,7.125852869,10
21400026,202391,Jeremy Lin,13.08722535,17
21400026,203135,Robert Sacre,3.268524971,4
21400026,203903,Jordan Clarkson,3.907792633,3
21400027,1717,Dirk Nowitzki,18.52557346,16
21400027,2199,Tyson Chandler,10.03824592,10
21400027,2210,Richard Jefferson,3.91154846,2
21400027,2422,John Salmons,1.3,0
21400027,2734,Devin Harris,6.978960256,10
21400027,2749,Jameer Nelson,8.708511391,8
21400027,101145,Monta Ellis,15.56510483,14
21400027,200826,J.J. Barea,6.926027208,8
21400027,201148,Brandan Wright,9.748629038,12
21400027,201569,Eric Gordon,5.317366819,0
21400027,201583,Ryan Anderson,10.64616497,11
21400027,201600,Omer Asik,8.288480093,10
21400027,201936,Tyreke Evans,19.35851342,19
21400027,201950,Jrue Holiday,19.37625922,23
21400027,202329,Al-Farouq Aminu,3.000941262,2
21400027,202718,Chandler Parsons,12.90280118,16
21400027,203076,Anthony Davis,23.2349692,18
21400027,203085,Austin Rivers,2.819305476,2
21400028,1713,Vince Carter,7.223240589,9
21400028,2216,Zach Randolph,10.9136682,12
21400028,2419,Tayshaun Prince,4.612785841,2
21400028,2744,Al Jefferson,18.69954416,16
21400028,2754,Tony Allen,6.427315765,6
21400028,2757,Beno Udrih,8.066436529,6
21400028,101107,Marvin Williams,2.269239408,3
21400028,101131,Jason Maxiell,0.930232558,0
21400028,201144,Mike Conley,12.91888942,6
21400028,201188,Marc Gasol,17.17540108,18
21400028,201585,Kosta Koufos,1.315594714,0
21400028,201945,Gerald Henderson,6.004076887,8
21400028,202347,Quincy Pondexter,1.072992701,0
21400028,202362,Lance Stephenson,5.169273284,2
21400028,202390,Gary Neal,9.175525255,9
21400028,202689,Kemba Walker,10.53960908,3
21400028,202720,Jon Leuer,4.525678026,2
21400028,203077,Michael Kidd-Gilchrist,3.48643026,4
21400028,203148,Brian Roberts,3.718344039,5
21400028,203469,Cody Zeller,6.386604768,6
21400029,2557,Luke Ridnour,2.953841824,4
21400029,2732,Ben Gordon,8.070822987,7
21400029,101112,Channing Frye,11.1323755,10
21400029,101150,Lou Williams,2.535446447,0
21400029,101161,Amir Johnson,11.16542986,14
21400029,200768,Kyle Lowry,10.92768913,12
21400029,201942,DeMar DeRozan,15.63378205,18
21400029,201946,Tyler Hansbrough,2.49068323,2
21400029,201949,James Johnson,6.835372255,8
21400029,202335,Patrick Patterson,7.292477145,2
21400029,202349,Greivis Vasquez,8.213867135,2
21400029,202361,Landry Fields,1.2,0
21400029,202685,Jonas Valanciunas,8.524928649,4
21400029,202696,Nikola Vucevic,12.50736492,15
21400029,202699,Tobias Harris,15.35830651,9
21400029,203082,Terrence Ross,7.353472099,8
21400029,203090,Maurice Harkless,5.805184561,7
21400029,203095,Evan Fournier,10.98026833,13
21400029,203473,Dewayne Dedmon,3.867079704,6
21400029,203901,Elfrid Payton,11.33804133,12
21400029,203906,Devyn Marble,1,0
21400029,203932,Aaron Gordon,0.5,0
21400030,2365,Chris Andersen,1.20855615,0
21400030,2547,Chris Bosh,17.44604976,20
21400030,2548,Dwyane Wade,17.07238068,8
